date,unit,grade,price,price_per_kg
2018-04-03,10 키로상자,상,28811,2881.1
2018-04-04,10 키로상자,상,32520,3252.0
2018-04-05,10 키로상자,상,30098,3009.8
2018-04-06,10 키로상자,상,28876,2887.6
2018-04-07,10 키로상자,상,17125,1712.5
2018-04-09,10 키로상자,상,32280,3228.0
2018-04-10,10 키로상자,상,31146,3114.6
2018-04-11,10 키로상자,상,32169,3216.9
2018-04-12,10 키로상자,상,28408,2840.8
2018-04-13,10 키로상자,상,30949,3094.9
2018-04-14,10 키로상자,상,21847,2184.7
2018-04-16,10 키로상자,상,30717,3071.7
2018-04-17,10 키로상자,상,32248,3224.8
2018-04-18,10 키로상자,상,29439,2943.9
2018-04-19,10 키로상자,상,33424,3342.4
2018-04-20,10 키로상자,상,28792,2879.2
2018-04-21,10 키로상자,상,26763,2676.3
2018-04-23,10 키로상자,상,29458,2945.8
2018-04-24,10 키로상자,상,29013,2901.3
2018-04-25,10 키로상자,상,27276,2727.6
2018-04-26,10 키로상자,상,30932,3093.2
2018-04-27,10 키로상자,상,29076,2907.6
2018-04-28,10 키로상자,상,26429,2642.9
2018-04-30,10 키로상자,상,31295,3129.5
2018-05-01,10 키로상자,상,26885,2688.5
2018-05-02,10 키로상자,상,28344,2834.4
2018-05-03,10 키로상자,상,27412,2741.2
2018-05-04,10 키로상자,상,28067,2806.7
2018-05-05,10 키로상자,상,28067,2806.7
2018-05-07,10 키로상자,상,31607,3160.7
2018-05-08,10 키로상자,상,27109,2710.9
2018-05-09,10 키로상자,상,28311,2831.1
2018-05-10,10 키로상자,상,27631,2763.1
2018-05-11,10 키로상자,상,33149,3314.9
2018-05-12,10 키로상자,상,20877,2087.7
2018-05-14,10 키로상자,상,33329,3332.9
2018-05-15,10 키로상자,상,27196,2719.6
2018-05-16,10 키로상자,상,27918,2791.8
2018-05-17,10 키로상자,상,27817,2781.7
2018-05-18,10 키로상자,상,27968,2796.8
2018-05-19,10 키로상자,상,22395,2239.5
2018-05-21,10 키로상자,상,29597,2959.7
2018-05-22,10 키로상자,상,26762,2676.2
2018-05-23,10 키로상자,상,26528,2652.8
2018-05-24,10 키로상자,상,28792,2879.2
2018-05-25,10 키로상자,상,28848,2884.8
2018-05-26,10 키로상자,상,11527,1152.7
2018-05-28,10 키로상자,상,29226,2922.6
2018-05-29,10 키로상자,상,26684,2668.4
2018-05-30,10 키로상자,상,29350,2935.0
2018-05-31,10 키로상자,상,31404,3140.4
2018-06-01,10 키로상자,상,28986,2898.6
2018-06-02,10 키로상자,상,21992,2199.2
2018-06-04,10 키로상자,상,33175,3317.5
2018-06-05,10 키로상자,상,26752,2675.2
2018-06-06,10 키로상자,상,27896,2789.6
2018-06-07,10 키로상자,상,29261,2926.1
2018-06-08,10 키로상자,상,29408,2940.8
2018-06-09,10 키로상자,상,24217,2421.7
2018-06-11,10 키로상자,상,30206,3020.6
2018-06-12,10 키로상자,상,30898,3089.8
2018-06-13,10 키로상자,상,28013,2801.3
2018-06-14,10 키로상자,상,31345,3134.5
2018-06-15,10 키로상자,상,39600,3960.0
2018-06-16,10 키로상자,상,34696,3469.6
2018-06-18,10 키로상자,상,31629,3162.9
2018-06-19,10 키로상자,상,29385,2938.5
2018-06-20,10 키로상자,상,30167,3016.7
2018-06-21,10 키로상자,상,28346,2834.6
2018-06-22,10 키로상자,상,27387,2738.7
2018-06-23,10 키로상자,상,17899,1789.9
2018-06-25,10 키로상자,상,25732,2573.2
2018-06-26,10 키로상자,상,27326,2732.6
2018-06-27,10 키로상자,상,26445,2644.5
2018-06-28,10 키로상자,상,25529,2552.9
2018-06-29,10 키로상자,상,27415,2741.5
2018-06-30,10 키로상자,상,19325,1932.5
2018-07-02,10 키로상자,상,34265,3426.5
2018-07-03,10 키로상자,상,25955,2595.5
2018-07-04,10 키로상자,상,31466,3146.6
2018-07-05,10 키로상자,상,31181,3118.1
2018-07-06,10 키로상자,상,23921,2392.1
2018-07-07,10 키로상자,상,23513,2351.3
2018-07-09,10 키로상자,상,26559,2655.9
2018-07-10,10 키로상자,상,25690,2569.0
2018-07-11,10 키로상자,상,32224,3222.4
2018-07-12,10 키로상자,상,27486,2748.6
2018-07-13,10 키로상자,상,24659,2465.9
2018-07-14,10 키로상자,상,29132,2913.2
2018-07-16,10 키로상자,상,28976,2897.6
2018-07-17,10 키로상자,상,24517,2451.7
2018-07-18,10 키로상자,상,27994,2799.4
2018-07-19,10 키로상자,상,22751,2275.1
2018-07-20,10 키로상자,상,21040,2104.0
2018-07-21,10 키로상자,상,22464,2246.4
2018-07-23,10 키로상자,상,20392,2039.2
2018-07-24,10 키로상자,상,25323,2532.3
2018-07-25,10 키로상자,상,30844,3084.4
2018-07-26,10 키로상자,상,24083,2408.3
2018-07-27,10 키로상자,상,21326,2132.6
2018-07-28,10 키로상자,상,22763,2276.3
2018-07-30,10 키로상자,상,30052,3005.2
2018-07-31,10 키로상자,상,25984,2598.4
2018-08-01,10 키로상자,상,25282,2528.2
2018-08-02,10 키로상자,상,21721,2172.1
2018-08-03,10 키로상자,상,30567,3056.7
2018-08-06,10 키로상자,상,23415,2341.5
2018-08-07,10 키로상자,상,24214,2421.4
2018-08-08,10 키로상자,상,32439,3243.9
2018-08-09,10 키로상자,상,23000,2300.0
2018-08-10,10 키로상자,상,43098,4309.8
2018-08-11,10 키로상자,상,41727,4172.7
2018-08-13,10 키로상자,상,36994,3699.4
2018-08-14,10 키로상자,상,37489,3748.9
2018-08-15,10 키로상자,상,45085,4508.5
2018-08-16,10 키로상자,상,32969,3296.9
2018-08-17,10 키로상자,상,42929,4292.9
2018-08-18,10 키로상자,상,43087,4308.7
2018-08-20,10 키로상자,상,25838,2583.8
2018-08-21,10 키로상자,상,37498,3749.8
2018-08-22,10 키로상자,상,46910,4691.0
2018-08-23,10 키로상자,상,52099,5209.9
2018-08-24,10 키로상자,상,50838,5083.8
2018-08-25,10 키로상자,상,44514,4451.4
2018-08-27,10 키로상자,상,44514,4451.4
2018-08-28,10 키로상자,상,44514,4451.4
2018-08-29,10 키로상자,상,44514,4451.4
2018-08-30,10 키로상자,상,44514,4451.4
2018-08-31,10 키로상자,상,15333,1533.3
2018-09-01,10 키로상자,상,15333,1533.3
2018-09-03,10 키로상자,상,15333,1533.3
2018-09-04,10 키로상자,상,15333,1533.3
2018-09-05,10 키로상자,상,15333,1533.3
2018-09-06,10 키로상자,상,15333,1533.3
2018-09-07,10 키로상자,상,15158,1515.8
2018-09-08,10 키로상자,상,15158,1515.8
2018-09-10,10 키로상자,상,15158,1515.8
2018-09-11,10 키로상자,상,15158,1515.8
2018-09-12,10 키로상자,상,15158,1515.8
2018-09-13,10 키로상자,상,15158,1515.8
2018-09-14,10 키로상자,상,15158,1515.8
2018-09-15,10 키로상자,상,15158,1515.8
2018-09-17,10 키로상자,상,15158,1515.8
2018-09-18,10 키로상자,상,15158,1515.8
2018-09-19,10 키로상자,상,15158,1515.8
2018-09-20,10 키로상자,상,15158,1515.8
2018-09-21,10 키로상자,상,15158,1515.8
2018-09-22,10 키로상자,상,15158,1515.8
2018-09-27,10 키로상자,상,15158,1515.8
2018-09-28,10 키로상자,상,15158,1515.8
2018-09-29,10 키로상자,상,15158,1515.8
2018-10-01,10 키로상자,상,15158,1515.8
2018-10-02,10 키로상자,상,15158,1515.8
2018-10-03,10 키로상자,상,15158,1515.8
2018-10-04,10 키로상자,상,15158,1515.8
2018-10-05,10 키로상자,상,15158,1515.8
2018-10-06,10 키로상자,상,15158,1515.8
2018-10-08,10 키로상자,상,15158,1515.8
2018-10-09,10 키로상자,상,15158,1515.8
2018-10-10,10 키로상자,상,15158,1515.8
2018-10-11,10 키로상자,상,15158,1515.8
2018-10-12,10 키로상자,상,15158,1515.8
2018-10-13,10 키로상자,상,15158,1515.8
2018-10-15,10 키로상자,상,15158,1515.8
2018-10-16,10 키로상자,상,33000,3300.0
2018-10-17,10 키로상자,상,26094,2609.4
2018-10-18,10 키로상자,상,25742,2574.2
2018-10-19,10 키로상자,상,36955,3695.5
2018-10-20,10 키로상자,상,34236,3423.6
2018-10-22,10 키로상자,상,34236,3423.6
2018-10-23,10 키로상자,상,33330,3333.0
2018-10-24,10 키로상자,상,30802,3080.2
2018-10-25,10 키로상자,상,28636,2863.6
2018-10-26,10 키로상자,상,28963,2896.3
2018-10-27,10 키로상자,상,30104,3010.4
2018-10-29,10 키로상자,상,32350,3235.0
2018-10-30,10 키로상자,상,30509,3050.9
2018-10-31,10 키로상자,상,31278,3127.8
2018-11-01,10 키로상자,상,31642,3164.2
2018-11-02,10 키로상자,상,32695,3269.5
2018-11-03,10 키로상자,상,32733,3273.3
2018-11-05,10 키로상자,상,28514,2851.4
2018-11-06,10 키로상자,상,31507,3150.7
2018-11-07,10 키로상자,상,31195,3119.5
2018-11-08,10 키로상자,상,26106,2610.6
2018-11-09,10 키로상자,상,37828,3782.8
2018-11-10,10 키로상자,상,32173,3217.3
2018-11-12,10 키로상자,상,33789,3378.9
2018-11-13,10 키로상자,상,33495,3349.5
2018-11-14,10 키로상자,상,30347,3034.7
2018-11-15,10 키로상자,상,31927,3192.7
2018-11-16,10 키로상자,상,27593,2759.3
2018-11-17,10 키로상자,상,29631,2963.1
2018-11-19,10 키로상자,상,31443,3144.3
2018-11-20,10 키로상자,상,30265,3026.5
2018-11-21,10 키로상자,상,31496,3149.6
2018-11-22,10 키로상자,상,26353,2635.3
2018-11-23,10 키로상자,상,30169,3016.9
2018-11-24,10 키로상자,상,29731,2973.1
2018-11-26,10 키로상자,상,33393,3339.3
2018-11-27,10 키로상자,상,22895,2289.5
2018-11-28,10 키로상자,상,31564,3156.4
2018-11-29,10 키로상자,상,22778,2277.8
2018-11-30,10 키로상자,상,23940,2394.0
2018-12-01,10 키로상자,상,25762,2576.2
2018-12-03,10 키로상자,상,28468,2846.8
2018-12-04,10 키로상자,상,30282,3028.2
2018-12-05,10 키로상자,상,32997,3299.7
2018-12-06,10 키로상자,상,27001,2700.1
2018-12-07,10 키로상자,상,33994,3399.4
2018-12-08,10 키로상자,상,31119,3111.9
2018-12-10,10 키로상자,상,34718,3471.8
2018-12-11,10 키로상자,상,32401,3240.1
2018-12-12,10 키로상자,상,34350,3435.0
2018-12-13,10 키로상자,상,27931,2793.1
2018-12-14,10 키로상자,상,27155,2715.5
2018-12-15,10 키로상자,상,32107,3210.7
2018-12-17,10 키로상자,상,30439,3043.9
2018-12-18,10 키로상자,상,30080,3008.0
2018-12-19,10 키로상자,상,29509,2950.9
2018-12-20,10 키로상자,상,31255,3125.5
2018-12-21,10 키로상자,상,25168,2516.8
2018-12-22,10 키로상자,상,32111,3211.1
2018-12-24,10 키로상자,상,32164,3216.4
2018-12-25,10 키로상자,상,33395,3339.5
2018-12-26,10 키로상자,상,33036,3303.6
2018-12-27,10 키로상자,상,30511,3051.1
2018-12-28,10 키로상자,상,34064,3406.4
2018-12-29,10 키로상자,상,34064,3406.4
2018-12-31,10 키로상자,상,20440,2044.0
