date,unit,grade,price,price_per_kg
2024-04-25,10 키로상자,하,42820,4282.0
2024-04-26,10 키로상자,하,48227,4822.7
2024-04-27,10 키로상자,하,45273,4527.3
2024-04-29,10 키로상자,하,40839,4083.9
2024-04-30,10 키로상자,하,36754,3675.4
2024-05-01,10 키로상자,하,44942,4494.2
2024-05-02,10 키로상자,하,43215,4321.5
2024-05-03,10 키로상자,하,38961,3896.1
2024-05-04,10 키로상자,하,43618,4361.8
2024-05-06,10 키로상자,하,40572,4057.2
2024-05-07,10 키로상자,하,44581,4458.1
2024-05-08,10 키로상자,하,40764,4076.4
2024-05-09,10 키로상자,하,42377,4237.7
2024-05-10,10 키로상자,하,45682,4568.2
2024-05-11,10 키로상자,하,45682,4568.2
2024-05-13,10 키로상자,하,46997,4699.7
2024-05-14,10 키로상자,하,38345,3834.5
2024-05-15,10 키로상자,하,38861,3886.1
2024-05-16,10 키로상자,하,47555,4755.5
2024-05-17,10 키로상자,하,51577,5157.7
2024-05-18,10 키로상자,하,51577,5157.7
2024-05-20,10 키로상자,하,38496,3849.6
2024-05-21,10 키로상자,하,35969,3596.9
2024-05-22,10 키로상자,하,39422,3942.2
2024-05-23,10 키로상자,하,40674,4067.4
2024-05-24,10 키로상자,하,37792,3779.2
2024-05-25,10 키로상자,하,37805,3780.5
2024-05-27,10 키로상자,하,39762,3976.2
2024-05-28,10 키로상자,하,25407,2540.7
2024-05-29,10 키로상자,하,42585,4258.5
2024-05-30,10 키로상자,하,32658,3265.8
2024-05-31,10 키로상자,하,30560,3056.0
2024-06-01,10 키로상자,하,30560,3056.0
2024-06-03,10 키로상자,하,30046,3004.6
2024-06-04,10 키로상자,하,49792,4979.2
2024-06-05,10 키로상자,하,35885,3588.5
2024-06-06,10 키로상자,하,47819,4781.9
2024-06-07,10 키로상자,하,40777,4077.7
2024-06-08,10 키로상자,하,40777,4077.7
2024-06-10,10 키로상자,하,40206,4020.6
2024-06-11,10 키로상자,하,42617,4261.7
2024-06-12,10 키로상자,하,38623,3862.3
2024-06-13,10 키로상자,하,32161,3216.1
2024-06-14,10 키로상자,하,27179,2717.9
2024-06-15,10 키로상자,하,27324,2732.4
2024-06-17,10 키로상자,하,30760,3076.0
2024-06-17,10 키로상자,하,28681,2868.1
2024-06-18,10 키로상자,하,32575,3257.5
2024-06-19,10 키로상자,하,27275,2727.5
2024-06-20,10 키로상자,하,36034,3603.4
2024-06-21,10 키로상자,하,35222,3522.2
2024-06-22,10 키로상자,하,30963,3096.3
2024-06-24,10 키로상자,하,27541,2754.1
2024-06-25,10 키로상자,하,29577,2957.7
2024-06-26,10 키로상자,하,29401,2940.1
2024-06-27,10 키로상자,하,21089,2108.9
2024-06-28,10 키로상자,하,14543,1454.3
2024-06-29,10 키로상자,하,15615,1561.5
2024-07-01,10 키로상자,하,29688,2968.8
2024-07-02,10 키로상자,하,31104,3110.4
2024-07-03,10 키로상자,하,25708,2570.8
2024-07-04,10 키로상자,하,33674,3367.4
2024-07-05,10 키로상자,하,32940,3294.0
2024-07-06,10 키로상자,하,32940,3294.0
2024-07-08,10 키로상자,하,17690,1769.0
2024-07-09,10 키로상자,하,27489,2748.9
2024-07-10,10 키로상자,하,16008,1600.8
2024-07-11,10 키로상자,하,20285,2028.5
2024-07-12,10 키로상자,하,10277,1027.7
2024-07-13,10 키로상자,하,10277,1027.7
2024-07-15,10 키로상자,하,21062,2106.2
2024-07-16,10 키로상자,하,21188,2118.8
2024-07-17,10 키로상자,하,19181,1918.1
2024-07-18,10 키로상자,하,22313,2231.3
2024-07-19,10 키로상자,하,21690,2169.0
2024-07-20,10 키로상자,하,21690,2169.0
2024-07-22,10 키로상자,하,14110,1411.0
2024-07-23,10 키로상자,하,25930,2593.0
2024-07-24,10 키로상자,하,20132,2013.2
2024-07-25,10 키로상자,하,32166,3216.6
2024-07-26,10 키로상자,하,21134,2113.4
2024-07-27,10 키로상자,하,21134,2113.4
2024-07-29,10 키로상자,하,18449,1844.9
2024-07-30,10 키로상자,하,28998,2899.8
2024-07-31,10 키로상자,하,23674,2367.4
2024-08-01,10 키로상자,하,27780,2778.0
2024-08-02,10 키로상자,하,21670,2167.0
2024-08-05,10 키로상자,하,29667,2966.7
2024-08-06,10 키로상자,하,30505,3050.5
2024-08-07,10 키로상자,하,30505,3050.5
2024-08-08,10 키로상자,하,30505,3050.5
2024-08-09,10 키로상자,하,30505,3050.5
2024-08-10,10 키로상자,하,30505,3050.5
2024-08-12,10 키로상자,하,30505,3050.5
2024-08-13,10 키로상자,하,30505,3050.5
2024-08-14,10 키로상자,하,24045,2404.5
2024-08-15,10 키로상자,하,24045,2404.5
2024-08-16,10 키로상자,하,24045,2404.5
2024-08-17,10 키로상자,하,24045,2404.5
2024-08-19,10 키로상자,하,24045,2404.5
2024-08-20,10 키로상자,하,24045,2404.5
2024-08-21,10 키로상자,하,24045,2404.5
2024-08-22,10 키로상자,하,24045,2404.5
2024-08-23,10 키로상자,하,24045,2404.5
