date,unit,grade,price,price_per_kg
2024-03-02,10 키로상자,특,120206,12020.6
2024-03-04,10 키로상자,특,93469,9346.9
2024-03-05,10 키로상자,특,108269,10826.9
2024-03-06,10 키로상자,특,120578,12057.8
2024-03-07,10 키로상자,특,133520,13352.0
2024-03-08,10 키로상자,특,118529,11852.9
2024-03-09,10 키로상자,특,146179,14617.9
2024-03-11,10 키로상자,특,100839,10083.9
2024-03-12,10 키로상자,특,117616,11761.6
2024-03-13,10 키로상자,특,108020,10802.0
2024-03-14,10 키로상자,특,141587,14158.7
2024-03-15,10 키로상자,특,111429,11142.9
2024-03-16,10 키로상자,특,111429,11142.9
2024-03-18,10 키로상자,특,118386,11838.6
2024-03-19,10 키로상자,특,123198,12319.8
2024-03-20,10 키로상자,특,121913,12191.3
2024-03-21,10 키로상자,특,109360,10936.0
2024-03-22,10 키로상자,특,110613,11061.3
2024-03-23,10 키로상자,특,109223,10922.3
2024-03-25,10 키로상자,특,99305,9930.5
2024-03-26,10 키로상자,특,131767,13176.7
2024-03-27,10 키로상자,특,94270,9427.0
2024-03-28,10 키로상자,특,113065,11306.5
2024-03-29,10 키로상자,특,84407,8440.7
2024-03-30,10 키로상자,특,155000,15500.0
2024-04-01,10 키로상자,특,104606,10460.6
2024-04-02,10 키로상자,특,107016,10701.6
2024-04-03,10 키로상자,특,91803,9180.3
2024-04-04,10 키로상자,특,162115,16211.5
2024-04-05,10 키로상자,특,115329,11532.9
2024-04-06,10 키로상자,특,115329,11532.9
2024-04-08,10 키로상자,특,140810,14081.0
2024-04-09,10 키로상자,특,179000,17900.0
2024-04-10,10 키로상자,특,158525,15852.5
2024-04-11,10 키로상자,특,171271,17127.1
2024-04-12,10 키로상자,특,108414,10841.4
2024-04-13,10 키로상자,특,164167,16416.7
2024-04-15,10 키로상자,특,150258,15025.8
2024-04-16,10 키로상자,특,171415,17141.5
2024-04-17,10 키로상자,특,148631,14863.1
2024-04-18,10 키로상자,특,156639,15663.9
2024-04-19,10 키로상자,특,111648,11164.8
2024-04-20,10 키로상자,특,111648,11164.8
2024-04-22,10 키로상자,특,152885,15288.5
2024-04-23,10 키로상자,특,143912,14391.2
2024-04-24,10 키로상자,특,145993,14599.3
2024-04-25,10 키로상자,특,168878,16887.8
2024-04-26,10 키로상자,특,122024,12202.4
2024-04-27,10 키로상자,특,164368,16436.8
2024-04-29,10 키로상자,특,158624,15862.4
2024-04-30,10 키로상자,특,164946,16494.6
2024-05-01,10 키로상자,특,151704,15170.4
2024-05-02,10 키로상자,특,163160,16316.0
2024-05-03,10 키로상자,특,145418,14541.8
2024-05-04,10 키로상자,특,168571,16857.1
2024-05-06,10 키로상자,특,156448,15644.8
2024-05-07,10 키로상자,특,144255,14425.5
2024-05-08,10 키로상자,특,165784,16578.4
2024-05-09,10 키로상자,특,163706,16370.6
2024-05-10,10 키로상자,특,152305,15230.5
2024-05-11,10 키로상자,특,152305,15230.5
2024-05-13,10 키로상자,특,151165,15116.5
2024-05-14,10 키로상자,특,154500,15450.0
2024-05-15,10 키로상자,특,155983,15598.3
2024-05-16,10 키로상자,특,152241,15224.1
2024-05-17,10 키로상자,특,137088,13708.8
2024-05-18,10 키로상자,특,137088,13708.8
2024-05-20,10 키로상자,특,125108,12510.8
2024-05-21,10 키로상자,특,174706,17470.6
2024-05-22,10 키로상자,특,141272,14127.2
2024-05-23,10 키로상자,특,169724,16972.4
2024-05-24,10 키로상자,특,99708,9970.8
2024-05-25,10 키로상자,특,99645,9964.5
2024-05-27,10 키로상자,특,129740,12974.0
2024-05-28,10 키로상자,특,133338,13333.8
2024-05-29,10 키로상자,특,150016,15001.6
2024-05-30,10 키로상자,특,176649,17664.9
2024-05-31,10 키로상자,특,172232,17223.2
2024-06-01,10 키로상자,특,172232,17223.2
2024-06-03,10 키로상자,특,142146,14214.6
2024-06-04,10 키로상자,특,162489,16248.9
2024-06-05,10 키로상자,특,135696,13569.6
2024-06-06,10 키로상자,특,157588,15758.8
2024-06-07,10 키로상자,특,152210,15221.0
2024-06-08,10 키로상자,특,152210,15221.0
2024-06-10,10 키로상자,특,162072,16207.2
2024-06-11,10 키로상자,특,166068,16606.8
2024-06-12,10 키로상자,특,107805,10780.5
2024-06-13,10 키로상자,특,156377,15637.7
2024-06-14,10 키로상자,특,101010,10101.0
2024-06-15,10 키로상자,특,123472,12347.2
2024-06-17,10 키로상자,특,164333,16433.3
2024-06-17,10 키로상자,특,162149,16214.9
2024-06-18,10 키로상자,특,149182,14918.2
2024-06-19,10 키로상자,특,146304,14630.4
2024-06-20,10 키로상자,특,164702,16470.2
2024-06-21,10 키로상자,특,158120,15812.0
2024-06-22,10 키로상자,특,168500,16850.0
2024-06-24,10 키로상자,특,142359,14235.9
2024-06-25,10 키로상자,특,160866,16086.6
2024-06-26,10 키로상자,특,135264,13526.4
2024-06-27,10 키로상자,특,163817,16381.7
2024-06-28,10 키로상자,특,160563,16056.3
2024-06-29,10 키로상자,특,155271,15527.1
2024-07-01,10 키로상자,특,128252,12825.2
2024-07-02,10 키로상자,특,164592,16459.2
2024-07-03,10 키로상자,특,135828,13582.8
2024-07-04,10 키로상자,특,176374,17637.4
2024-07-05,10 키로상자,특,144558,14455.8
2024-07-06,10 키로상자,특,144558,14455.8
2024-07-08,10 키로상자,특,143167,14316.7
2024-07-09,10 키로상자,특,199987,19998.7
2024-07-10,10 키로상자,특,140485,14048.5
2024-07-11,10 키로상자,특,151725,15172.5
2024-07-12,10 키로상자,특,126407,12640.7
2024-07-13,10 키로상자,특,126407,12640.7
2024-07-15,10 키로상자,특,168182,16818.2
2024-07-16,10 키로상자,특,117262,11726.2
2024-07-17,10 키로상자,특,69130,6913.0
2024-07-18,10 키로상자,특,137677,13767.7
2024-07-19,10 키로상자,특,171800,17180.0
2024-07-20,10 키로상자,특,171800,17180.0
2024-07-22,10 키로상자,특,164994,16499.4
2024-07-23,10 키로상자,특,185468,18546.8
2024-07-24,10 키로상자,특,54874,5487.4
2024-07-25,10 키로상자,특,132460,13246.0
2024-07-26,10 키로상자,특,99135,9913.5
2024-07-27,10 키로상자,특,99135,9913.5
2024-07-29,10 키로상자,특,106307,10630.7
2024-07-30,10 키로상자,특,130482,13048.2
2024-07-31,10 키로상자,특,39941,3994.1
2024-08-01,10 키로상자,특,100071,10007.1
2024-08-02,10 키로상자,특,69973,6997.3
2024-08-05,10 키로상자,특,39000,3900.0
2024-08-06,10 키로상자,특,82197,8219.7
2024-08-07,10 키로상자,특,82197,8219.7
2024-08-08,10 키로상자,특,82197,8219.7
2024-08-09,10 키로상자,특,82197,8219.7
2024-08-10,10 키로상자,특,82197,8219.7
2024-08-12,10 키로상자,특,82197,8219.7
2024-08-13,10 키로상자,특,82197,8219.7
2024-08-14,10 키로상자,특,60167,6016.7
2024-08-15,10 키로상자,특,60167,6016.7
2024-08-16,10 키로상자,특,60167,6016.7
2024-08-17,10 키로상자,특,60167,6016.7
2024-08-19,10 키로상자,특,60167,6016.7
2024-08-20,10 키로상자,특,60167,6016.7
2024-08-21,10 키로상자,특,60167,6016.7
2024-08-22,10 키로상자,특,60167,6016.7
2024-08-23,10 키로상자,특,60167,6016.7
