date,unit,grade,price,price_per_kg
2017-01-27,5  키로상자,특,15000,3000.0
2017-01-27,10  키로상자,특,47830,4783.0
2017-01-27,5  키로상자,하,9372,1874.4
2017-01-27,10  키로상자,하,20301,2030.1
2017-02-01,5  키로상자,상,13567,2713.4
2017-02-01,10  키로상자,상,26860,2686.0
2017-02-01,5  키로상자,중,11897,2379.4
2017-02-01,10  키로상자,중,21098,2109.8
2017-02-01,5  키로상자,특,15000,3000.0
2017-02-01,10  키로상자,특,32000,3200.0
2017-02-01,5  키로상자,하,9372,1874.4
2017-02-01,10  키로상자,하,15090,1509.0
2017-02-02,5  키로상자,상,13567,2713.4
2017-02-02,10  키로상자,상,27061,2706.1
2017-02-02,5  키로상자,중,11897,2379.4
2017-02-02,10  키로상자,중,22634,2263.4
2017-02-02,5  키로상자,특,15000,3000.0
2017-02-02,10  키로상자,특,28875,2887.5
2017-02-02,5  키로상자,하,9372,1874.4
2017-02-02,10  키로상자,하,14320,1432.0
2017-02-03,5  키로상자,상,13567,2713.4
2017-02-03,10  키로상자,상,25644,2564.4
2017-02-03,5  키로상자,중,11897,2379.4
2017-02-03,10  키로상자,중,19872,1987.2
2017-02-03,5  키로상자,특,15000,3000.0
2017-02-03,10  키로상자,특,28821,2882.1
2017-02-03,5  키로상자,하,9372,1874.4
2017-02-03,10  키로상자,하,14250,1425.0
2017-02-04,5  키로상자,상,13567,2713.4
2017-02-04,10  키로상자,상,27291,2729.1
2017-02-04,5  키로상자,중,11897,2379.4
2017-02-04,10  키로상자,중,26287,2628.7
2017-02-04,5  키로상자,특,15000,3000.0
2017-02-04,10  키로상자,특,28000,2800.0
2017-02-04,5  키로상자,하,9372,1874.4
2017-02-04,10  키로상자,하,18085,1808.5
2017-02-06,5  키로상자,상,13567,2713.4
2017-02-06,10  키로상자,상,26391,2639.1
2017-02-06,5  키로상자,중,11897,2379.4
2017-02-06,10  키로상자,중,21532,2153.2
2017-02-06,5  키로상자,특,15000,3000.0
2017-02-06,10  키로상자,특,33410,3341.0
2017-02-06,5  키로상자,하,9372,1874.4
2017-02-06,10  키로상자,하,14304,1430.4
2017-02-07,5  키로상자,상,13567,2713.4
2017-02-07,10  키로상자,상,29619,2961.9
2017-02-07,5  키로상자,중,11897,2379.4
2017-02-07,10  키로상자,중,23273,2327.3
2017-02-07,5  키로상자,특,15000,3000.0
2017-02-07,10  키로상자,특,35897,3589.7
2017-02-07,5  키로상자,하,9372,1874.4
2017-02-07,10  키로상자,하,19523,1952.3
2017-02-08,5  키로상자,상,13567,2713.4
2017-02-08,10  키로상자,상,31376,3137.6
2017-02-08,5  키로상자,중,11897,2379.4
2017-02-08,10  키로상자,중,21927,2192.7
2017-02-08,5  키로상자,특,15000,3000.0
2017-02-08,10  키로상자,특,45886,4588.6
2017-02-08,5  키로상자,하,9372,1874.4
2017-02-08,10  키로상자,하,15309,1530.9
2017-02-09,5  키로상자,상,13567,2713.4
2017-02-09,10  키로상자,상,27260,2726.0
2017-02-09,5  키로상자,중,11897,2379.4
